plain_english_result,chain,chain_id,chunk,contract,chain_mint_number,chunk_mint_number,airdrop_type,asset_category,asset_category_id,asset_product_name,asset_upc,v4_asset_token_id,v6_asset_token_id,recipient_address,asset_source_owner_from_raw,worn_by_banny_v4_token_id,worn_by_banny_v6_token_id,worn_by_banny_product_name,outfitted_banny_recipient_address,notes
0x9fDf876a50EA8f95017dCFC7709356887025B5BB receives an Original Banny wearing Astronaut Head and Astronaut Suit.,Arbitrum,42161,2,AirdropV4BannysArbitrum2,11,2,outfitted_banny_body,Banny body,0,Original,4,4000000004,4000000004,0x9fDf876a50EA8f95017dCFC7709356887025B5BB,0x9fDf876a50EA8f95017dCFC7709356887025B5BB,4000000004,4000000004,Original,0x9fDf876a50EA8f95017dCFC7709356887025B5BB,Body transferred after dressing.
0x187089B33E5812310Ed32A57F53B3fAD0383a19D receives an Original Banny wearing Zucco Tshirt and Dagger.,Arbitrum,42161,2,AirdropV4BannysArbitrum2,12,3,outfitted_banny_body,Banny body,0,Original,4,4000000005,4000000005,0x187089B33E5812310Ed32A57F53B3fAD0383a19D,0x187089B33E5812310Ed32A57F53B3fAD0383a19D,4000000005,4000000005,Original,0x187089B33E5812310Ed32A57F53B3fAD0383a19D,Body transferred after dressing.
0xc6404f24DB2f573F07F3A60758765caad198c0c3 receives an Original Banny with no outfit.,Arbitrum,42161,2,AirdropV4BannysArbitrum2,13,4,banny_body,Banny body,0,Original,4,4000000006,4000000006,0xc6404f24DB2f573F07F3A60758765caad198c0c3,0xc6404f24DB2f573F07F3A60758765caad198c0c3,4000000006,4000000006,Original,0xc6404f24DB2f573F07F3A60758765caad198c0c3,Body transferred naked.
"0x08B3e694caA2F1fcF8eF71095CED1326f3454B89 receives an Original Banny on Hay Field background wearing Nerd Glasses, Flops, and Irie Shirt.",Arbitrum,42161,2,AirdropV4BannysArbitrum2,14,5,worn_background,Background,1,Hay Field,6,6000000001,6000000001,0x08B3e694caA2F1fcF8eF71095CED1326f3454B89,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000003,4000000003,Original,0x08B3e694caA2F1fcF8eF71095CED1326f3454B89,Background is worn by the Banny; the outfitted Banny is transferred to recipient.
0x9fDf876a50EA8f95017dCFC7709356887025B5BB receives an Original Banny wearing Astronaut Head and Astronaut Suit.,Arbitrum,42161,2,AirdropV4BannysArbitrum2,15,6,worn_outfit,Head,4,Astronaut Head,10,10000000001,10000000001,0x9fDf876a50EA8f95017dCFC7709356887025B5BB,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000004,4000000004,Original,0x9fDf876a50EA8f95017dCFC7709356887025B5BB,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x08B3e694caA2F1fcF8eF71095CED1326f3454B89 receives an Original Banny on Hay Field background wearing Nerd Glasses, Flops, and Irie Shirt.",Arbitrum,42161,2,AirdropV4BannysArbitrum2,16,7,worn_outfit,Glasses,5,Nerd Glasses,11,11000000001,11000000001,0x08B3e694caA2F1fcF8eF71095CED1326f3454B89,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000003,4000000003,Original,0x08B3e694caA2F1fcF8eF71095CED1326f3454B89,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x08B3e694caA2F1fcF8eF71095CED1326f3454B89 receives an Original Banny on Hay Field background wearing Nerd Glasses, Flops, and Irie Shirt.",Arbitrum,42161,2,AirdropV4BannysArbitrum2,17,8,worn_outfit,Legs,7,Flops,19,19000000003,19000000002,0x08B3e694caA2F1fcF8eF71095CED1326f3454B89,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000003,4000000003,Original,0x08B3e694caA2F1fcF8eF71095CED1326f3454B89,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0x9fDf876a50EA8f95017dCFC7709356887025B5BB receives an Original Banny wearing Astronaut Head and Astronaut Suit.,Arbitrum,42161,2,AirdropV4BannysArbitrum2,18,9,worn_outfit,Suit,8,Astronaut Suit,20,20000000001,20000000001,0x9fDf876a50EA8f95017dCFC7709356887025B5BB,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000004,4000000004,Original,0x9fDf876a50EA8f95017dCFC7709356887025B5BB,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0x08B3e694caA2F1fcF8eF71095CED1326f3454B89 receives an Original Banny on Hay Field background wearing Nerd Glasses, Flops, and Irie Shirt.",Arbitrum,42161,2,AirdropV4BannysArbitrum2,19,10,worn_outfit,Suit top,10,Irie Shirt,28,28000000001,28000000001,0x08B3e694caA2F1fcF8eF71095CED1326f3454B89,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000003,4000000003,Original,0x08B3e694caA2F1fcF8eF71095CED1326f3454B89,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0x187089B33E5812310Ed32A57F53B3fAD0383a19D receives an Original Banny wearing Zucco Tshirt and Dagger.,Arbitrum,42161,2,AirdropV4BannysArbitrum2,20,11,worn_outfit,Suit top,10,Zucco Tshirt,31,31000000001,31000000001,0x187089B33E5812310Ed32A57F53B3fAD0383a19D,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000005,4000000005,Original,0x187089B33E5812310Ed32A57F53B3fAD0383a19D,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0x187089B33E5812310Ed32A57F53B3fAD0383a19D receives an Original Banny wearing Zucco Tshirt and Dagger.,Arbitrum,42161,2,AirdropV4BannysArbitrum2,21,12,worn_outfit,Fist,12,Dagger,49,49000000002,49000000001,0x187089B33E5812310Ed32A57F53B3fAD0383a19D,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000005,4000000005,Original,0x187089B33E5812310Ed32A57F53B3fAD0383a19D,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0xB2d3900807094D4Fe47405871B0C8AdB58E10D42 receives an Original Banny on Work Station background wearing Astronaut Head, Astronaut Suit, and Cheap Beer.",Arbitrum,42161,3,AirdropV4BannysArbitrum3,22,1,outfitted_banny_body,Banny body,0,Original,4,4000000007,4000000007,0xB2d3900807094D4Fe47405871B0C8AdB58E10D42,0xB2d3900807094D4Fe47405871B0C8AdB58E10D42,4000000007,4000000007,Original,0xB2d3900807094D4Fe47405871B0C8AdB58E10D42,Body transferred after dressing.
0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12 receives an Original Banny with no outfit.,Arbitrum,42161,3,AirdropV4BannysArbitrum3,23,2,banny_body,Banny body,0,Original,4,4000000008,4000000008,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,4000000008,4000000008,Original,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,Body transferred naked.
0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12 receives an Original Banny wearing Irie Shirt.,Arbitrum,42161,3,AirdropV4BannysArbitrum3,24,3,outfitted_banny_body,Banny body,0,Original,4,4000000009,4000000009,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,4000000009,4000000009,Original,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,Body transferred after dressing.
"0xB2d3900807094D4Fe47405871B0C8AdB58E10D42 receives an Original Banny on Work Station background wearing Astronaut Head, Astronaut Suit, and Cheap Beer.",Arbitrum,42161,3,AirdropV4BannysArbitrum3,25,4,worn_background,Background,1,Work Station,5,5000000002,5000000002,0xB2d3900807094D4Fe47405871B0C8AdB58E10D42,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000007,4000000007,Original,0xB2d3900807094D4Fe47405871B0C8AdB58E10D42,Background is worn by the Banny; the outfitted Banny is transferred to recipient.
"0xB2d3900807094D4Fe47405871B0C8AdB58E10D42 receives an Original Banny on Work Station background wearing Astronaut Head, Astronaut Suit, and Cheap Beer.",Arbitrum,42161,3,AirdropV4BannysArbitrum3,26,5,worn_outfit,Head,4,Astronaut Head,10,10000000002,10000000002,0xB2d3900807094D4Fe47405871B0C8AdB58E10D42,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000007,4000000007,Original,0xB2d3900807094D4Fe47405871B0C8AdB58E10D42,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0xB2d3900807094D4Fe47405871B0C8AdB58E10D42 receives an Original Banny on Work Station background wearing Astronaut Head, Astronaut Suit, and Cheap Beer.",Arbitrum,42161,3,AirdropV4BannysArbitrum3,27,6,worn_outfit,Suit,8,Astronaut Suit,20,20000000002,20000000002,0xB2d3900807094D4Fe47405871B0C8AdB58E10D42,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000007,4000000007,Original,0xB2d3900807094D4Fe47405871B0C8AdB58E10D42,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12 receives an Original Banny wearing Irie Shirt.,Arbitrum,42161,3,AirdropV4BannysArbitrum3,28,7,worn_outfit,Suit top,10,Irie Shirt,28,28000000002,28000000002,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000009,4000000009,Original,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
"0xB2d3900807094D4Fe47405871B0C8AdB58E10D42 receives an Original Banny on Work Station background wearing Astronaut Head, Astronaut Suit, and Cheap Beer.",Arbitrum,42161,3,AirdropV4BannysArbitrum3,29,8,worn_outfit,Fist,12,Cheap Beer,43,43000000001,43000000001,0xB2d3900807094D4Fe47405871B0C8AdB58E10D42,0xa5F8911d4CFd60a6697479f078409434424fe666,4000000007,4000000007,Original,0xB2d3900807094D4Fe47405871B0C8AdB58E10D42,Outfit is worn by the Banny; the outfitted Banny is transferred to recipient.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Work Station Background asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,30,1,standalone_asset,Background,1,Work Station,5,5000000003,5000000003,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x1C51517d8277C9aD6d701Fb5394ceC0C18219eDb receives a Flops Legs asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,31,2,standalone_asset,Legs,7,Flops,19,19000000002,19000000003,0x1C51517d8277C9aD6d701Fb5394ceC0C18219eDb,0x1C51517d8277C9aD6d701Fb5394ceC0C18219eDb,,,,,Asset is not worn by a Banny and is transferred directly.
0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12 receives a Flops Legs asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,32,3,standalone_asset,Legs,7,Flops,19,19000000004,19000000004,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,,,,,Asset is not worn by a Banny and is transferred directly.
0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12 receives a Zucco Tshirt Suit top asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,33,4,standalone_asset,Suit top,10,Zucco Tshirt,31,31000000002,31000000002,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,0x57a482EA32c7F75A9C0734206f5BD4f9BCb38e12,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives an Ice Cube Suit top asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,34,5,standalone_asset,Suit top,10,Ice Cube,32,32000000001,32000000001,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Peach Hair Head top asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,35,6,standalone_asset,Head top,11,Peach Hair,39,39000000001,39000000001,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,36,7,standalone_asset,Fist,12,Lightsaber,47,47000000002,47000000002,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,37,8,standalone_asset,Fist,12,Lightsaber,47,47000000003,47000000003,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,38,9,standalone_asset,Fist,12,Lightsaber,47,47000000004,47000000004,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,39,10,standalone_asset,Fist,12,Lightsaber,47,47000000005,47000000005,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,40,11,standalone_asset,Fist,12,Lightsaber,47,47000000006,47000000006,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,41,12,standalone_asset,Fist,12,Lightsaber,47,47000000007,47000000007,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,42,13,standalone_asset,Fist,12,Lightsaber,47,47000000008,47000000008,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,43,14,standalone_asset,Fist,12,Lightsaber,47,47000000009,47000000009,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,44,15,standalone_asset,Fist,12,Lightsaber,47,47000000010,47000000010,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,45,16,standalone_asset,Fist,12,Lightsaber,47,47000000011,47000000011,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,46,17,standalone_asset,Fist,12,Lightsaber,47,47000000012,47000000012,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,47,18,standalone_asset,Fist,12,Lightsaber,47,47000000013,47000000013,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,48,19,standalone_asset,Fist,12,Lightsaber,47,47000000014,47000000014,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,49,20,standalone_asset,Fist,12,Lightsaber,47,47000000015,47000000015,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,50,21,standalone_asset,Fist,12,Lightsaber,47,47000000016,47000000016,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,51,22,standalone_asset,Fist,12,Lightsaber,47,47000000017,47000000017,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,52,23,standalone_asset,Fist,12,Lightsaber,47,47000000018,47000000018,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,53,24,standalone_asset,Fist,12,Lightsaber,47,47000000019,47000000019,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,54,25,standalone_asset,Fist,12,Lightsaber,47,47000000020,47000000020,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,55,26,standalone_asset,Fist,12,Lightsaber,47,47000000021,47000000021,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,56,27,standalone_asset,Fist,12,Lightsaber,47,47000000022,47000000022,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,57,28,standalone_asset,Fist,12,Lightsaber,47,47000000023,47000000023,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,58,29,standalone_asset,Fist,12,Lightsaber,47,47000000024,47000000024,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7 receives a Lightsaber Fist asset.,Arbitrum,42161,4,AirdropV4BannysArbitrum4,59,30,standalone_asset,Fist,12,Lightsaber,47,47000000025,47000000025,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,0x7C3F14075F6477fea1aF6cf59f325afDfcD3Ddf7,,,,,Asset is not worn by a Banny and is transferred directly.
